id,text,refined_tweets,in_reply_to_user,ids_intweets,original_tweets
639318995162632192,"b'RT @leaninigdtuw: Half of the problem is solved when you are aware, when you start acknowledging the issues regarding women in... http://t.\xe2\x80\xa6'",half problem solv awar start acknowledg issu regard woman,,['leaninigdtuw'], 
638610992004333568,"b'RT @leaninigdtuw: ""Every day, I want to get more comfortable with being uncomfortable.""\n\n~Nancy Saini\nTechnical Head... http://t.co/IBO3b6r\xe2\x80\xa6'",everi day I want get comfort uncomfort saini technic head,,['leaninigdtuw'], 
638257048036110336,b'Getting out of my comfort zone and leaning in to change - almost every moment - very slowly @melrobbins @LeanInOrg @leaninigdtuw',get comfort zone lean chang almost everi moment slowli,,"['melrobbins', 'LeanInOrg', 'leaninigdtuw']",get comfort zone lean chang almost everi moment slowli
638255372537430016,"b'RT @melrobbins: ""The most difficult thing is the decision to act. The rest is merely tenacity"" #5SecondRule https://t.co/DgU7n07cND'",the difficult thing decis act the rest mere tenac,,['melrobbins'], 
638255110192152576,"b'RT @girlsleadership: Unlike so many books out there that shame parents into compliance, Jessica Lahey writes with humor and compassion... h\xe2\x80\xa6'",unlik mani book shame parent complianc jessica lahey write humor compass h…,,['girlsleadership'], 
638254996132200448,b'RT @leaninigdtuw: Rescuing girls from failure makes them lose motivation \xe2\x80\x94 even more than boys. http://t.co/MKSVXRZx9b @RachelJSimmons',rescu girl failur make lose motiv even boy,,"['leaninigdtuw', 'RachelJSimmons']", 
637524100177465344,"b""RT @AnitaBorg_India: It's still tech talk at #TFG2015 New Delhi http://t.co/jUmNQPHNzH""",it still tech talk tfg2015 new delhi,,['AnitaBorg_India'], 
637524078430064640,b'RT @AnitaBorg_India: Eman Hussein is a Grace Hopper Celebration champ #GHCI15 http://t.co/2FdktMhUBP',eman hussein grace hopper celebr champ ghci15,,['AnitaBorg_India'], 
635018873838792704,"b""RT @leaninigdtuw: Lean In at IGDTUW's orientation successfully conducted. Here are some glimpses! @LeanInOrg http://t.co/IxSx0Rpz7I""",lean In igdtuw orient success conduct here glimps,,"['leaninigdtuw', 'LeanInOrg']", 
635018855476137984,b'RT @leaninigdtuw: Leaders and The Council. Orientation Day. http://t.co/8VKLCOprUm',leader the council orient day,,['leaninigdtuw'], 
635018825746919425,b'RT @leaninigdtuw: For the 1000 likes on Facebook! \nHonored. http://t.co/g9mjmZWFa6',for like facebook honor,,['leaninigdtuw'], 
635018810274086912,"b""RT @leaninigdtuw: For people who think girls are 'too sissy'. Check our Vice-President, @rashmeet279 , Mechanical Engineer, Fourth Year htt\xe2\x80\xa6""",for peopl think girl sissi check vicepresid mechan engin fourth year htt…,,"['leaninigdtuw', 'rashmeet279']", 
635018768612102144,"b'RT @leaninigdtuw: ""Stage gave me shivers""\n@nancysaini3 look at where she is standing now. http://t.co/4kIZccmEQF'",stage gave shiver look stand,,"['leaninigdtuw', 'nancysaini3']", 
635018728363548673,b'RT @leaninigdtuw: How little things make a difference. \n@amo_ag13 http://t.co/aW7z0sOiJF',how littl thing make differ,,"['leaninigdtuw', 'amo_ag13']", 
635018704778981376,"b'RT @leaninigdtuw: ""I love coding. I am not great at it, but I become better everyday""\n@priya_bansal_19 http://t.co/uI7sztmUEu'",I love code I great I becom better everyday,,"['leaninigdtuw', 'priya_bansal_19']", 
635018685497741312,b'RT @leaninigdtuw: The year long plan explained by @PragyaSarda http://t.co/nCyNmdlHrx',the year long plan explain,,"['leaninigdtuw', 'PragyaSarda']", 
635018673070018560,b'RT @leaninigdtuw: The plan of Action as explained by @apurvachawla1 \nLike a boss! http://t.co/lbzmKW52b2',the plan action explain like bos,,"['leaninigdtuw', 'apurvachawla1']", 
635012057457291266,"b""RT @leaninigdtuw: People who think they can't rise above all odds. @KhuranaSanya proves you wrong by being an example. http://t.co/exj0LG1t\xe2\x80\xa6""",peopl think cant rise odd prove wrong exampl,,"['leaninigdtuw', 'KhuranaSanya']", 
634450741994868736,b'I am out of words right now !!!  I am shivering with excitement and crying with happiness &lt;3 &lt;3 I owe a lot to... http://t.co/mtcB6qdE2c',I word right I shiver excit cri happi lt3 lt3 I owe lot,,[],I word right I shiver excit cri happi lt3 lt3 I owe lot
634371170813480960,b'#LeanIn Freshmen Orientation at IGDTUW :) :) http://t.co/RvLo4v0fW5',leanin freshman orient igdtuw,,[],leanin freshman orient igdtuw
634018337077391360,"b'RT @leaninigdtuw: ""I learnt that leaning in is a continuous process. You have to constantly remind yourself to sit at the table.""\nhttp://t.\xe2\x80\xa6'",I learnt lean continu process you constantli remind sit tabl,,['leaninigdtuw'], 
634018271587528704,"b""RT @leaninigdtuw: I am being the part of a revolution that cheers the girls &amp; women who want to sit at the table, that's why I Lean IN.\nhtt\xe2\x80\xa6""",I part revolut cheer girl amp woman want sit tabl that I lean IN htt…,,['leaninigdtuw'], 
633864645397377024,b'#leaninigdtuw http://t.co/GUuwYRtNxH',leaninigdtuw,,[],leaninigdtuw
633689978988556288,b'http://t.co/I4PGu3g7Ln',,,[],
633327740704411648,b'Leaning in .... !! #LeanIn http://t.co/qgJAhhGnTx',lean leanin,,[],lean leanin
632734546614575104,"b'RT @rakeshmissra: @KhuranaSanya // In line with your ""Lean In"" initiative vis-a-vis women empowerment.'",In line lean In initi visavi woman empower,,"['rakeshmissra', 'KhuranaSanya']", 
632537632292106240,b'Happy Birthday India \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f',happi birthday india,,[],happi birthday india
632088971594625025,b'http://t.co/m8GAh3B0gW',,,[],
631846939479384064,b'With http://t.co/hzgIyxzBAK and Fbstart team http://t.co/7Ak9YBHVro',with fbstart team,,[],with fbstart team
631745704457711617,b'FbStart #Parse #FacebookAPIs #internet.org http://t.co/7fE4oJPyTb',fbstart par facebookapi internetorg,,[],fbstart par facebookapi internetorg
631473022747189248,b'http://t.co/sFhH93PLky',,,[],
631149278812086272,b'Though I am not an Engineer .. Still #ILookLikeAnEngineer \n#LeaningIn http://t.co/v8frhrumSt',though I engin still ilooklikeanengin leaningin,,[],though I engin still ilooklikeanengin leaningin
631141041924497408,b'RT @priya_bansal_19: Eagerly waiting for first lean in friday at our college. \n@leaninigdtuw \n#leaninfriday\n\n#taarangana :p',eagerli wait first lean friday colleg leaninfriday taarangana p,,"['priya_bansal_19', 'leaninigdtuw']", 
630056888709681152,"b'RT @leaninigdtuw: Leader No: 5\nShivangi Adlakha, 22, is pursuing Masters in Computer Applications. http://t.co/FfuxM9sUok'",leader No shivangi adlakha pursu master comput applic,,['leaninigdtuw'], 
630056861874569216,"b'RT @leaninigdtuw: Sitting at the Table.\nhttp://t.co/gRKg4Wz0gn\n""I learnt that leaning in is a continuous process.""\n@KhuranaSanya @LeanInOrg'",sit tabl I learnt lean continu process,,"['leaninigdtuw', 'KhuranaSanya', 'LeanInOrg']", 
630056843436388352,"b'RT @leaninigdtuw: Leader No: 6\nRachayita Giri, 19, is pursuing Bachelors of Technology in Information Technology.\n@rachayita_giri http://t.\xe2\x80\xa6'",leader No rachayita giri pursu bachelor technolog inform technolog,,"['leaninigdtuw', 'rachayita_giri']", 
630056813849763840,"b'RT @leaninigdtuw: Leader No: 7\nPalak Chadha, 19, is pursuing Bachelors of Technology in Computer Science. http://t.co/kbQPIwSk6B'",leader No palak chadha pursu bachelor technolog comput scienc,,['leaninigdtuw'], 
630056793788432384,"b'RT @leaninigdtuw: Leader No: 8\nJhilmil Anurag, 20, is pursuing Bachelors of Technology in Electronics and Communication. http://t.co/dKIBXh\xe2\x80\xa6'",leader No jhilmil anurag pursu bachelor technolog electron commun,,['leaninigdtuw'], 
628798030041321472,b'RT @lean_in_dc: Even if #ILookLikeAnEngineer I still make $4000 less than men in my field. #equalpay nytimes http://t.co/c9UszDGyIQ http://\xe2\x80\xa6',even ilooklikeanengin I still make le men field equalpay nytim,,['lean_in_dc'], 
628229315113545732,"b'RT @leaninigdtuw: Leader No: 1\nDiksha Singh, 19, is pursuing Bachelors of Technology in Electronics and Communication. http://t.co/km3aYSD9\xe2\x80\xa6'",leader No diksha singh pursu bachelor technolog electron commun,,['leaninigdtuw'], 
628229299229732864,"b'RT @leaninigdtuw: Leader No: 2\nPooja Goel, 19, is pursuing Bachelors of Technology in Electronics and Communication. http://t.co/1t4mNpFO6u'",leader No pooja goel pursu bachelor technolog electron commun,,['leaninigdtuw'], 
628229282708369408,"b'RT @leaninigdtuw: Leader No: 3\nSagarika Nangia, 19, is pursuing Bachelors of Technology in Electronics and Communication. http://t.co/Mw9Sd\xe2\x80\xa6'",leader No sagarika nangia pursu bachelor technolog electron commun,,['leaninigdtuw'], 
628229264354095105,"b'RT @leaninigdtuw: Leader No: 4\nMegha Bagri, 19, is pursuing Bachelors of Technology in Information Technology. http://t.co/EYyJ5Mize3'",leader No megha bagri pursu bachelor technolog inform technolog,,['leaninigdtuw'], 
627907979140972544,b'I love me and I believe in me.... \nsanya@monica.in http://t.co/heBhS03pfH',I love I believ sanya,,[],I love I believ sanya
627906364052865024,"b'As a school girl I was ambitious, innocent, above average in studies and talented... but my school friends said I... http://t.co/hKpfpEQ5kI'",As school girl I ambiti innoc averag studi talent school friend said I,,[],As school girl I ambiti innoc averag studi talent school friend said I
627205193977847808,"b""About 4-in-10 Americans say there's a double-standard for judging men and women for top jobs http://t.co/pO9vHmsBEv""",about american say there doublestandard judg men woman top job,,[],about american say there doublestandard judg men woman top job
627004753877209088,"b'""India has had the longest stretches with a woman in power, with Indira Gandhi and Pratibha Patil"" still long way2go https://t.co/V3aNj9VNoW'",india longest stretch woman power indira gandhi pratibha patil still long way2go,,[],india longest stretch woman power indira gandhi pratibha patil still long way2go
625961011896397824,b'RT @clouddelhi: A thank you token to our bluemix technical experts by USIT @bikramnehra @Ec08Karan @irfanBshah @aprasahney http://t.co/IJrG\xe2\x80\xa6',A thank token bluemix technic expert usit,,"['clouddelhi', 'bikramnehra', 'Ec08Karan', 'irfanBshah', 'aprasahney']", 
625960825778388992,b'RT @clouddelhi: SoftLayer Architecture in detail @IBMBluemix @irfanBshah @KhuranaSanya @aprasahney @bikramnehra @Ec08Karan http://t.co/3nBx\xe2\x80\xa6',softlay architectur detail,,"['clouddelhi', 'IBMBluemix', 'irfanBshah', 'KhuranaSanya', 'aprasahney', 'bikramnehra', 'Ec08Karan']", 
625960812230742016,b'RT @clouddelhi: Personal insights application on bluemix @irfanBshah @IBMBluemix  @KhuranaSanya @aprasahney @bikramnehra @Ec08Karan http://\xe2\x80\xa6',person insight applic bluemix,,"['clouddelhi', 'irfanBshah', 'IBMBluemix', 'KhuranaSanya', 'aprasahney', 'bikramnehra', 'Ec08Karan']", 
625960777451581443,b'RT @clouddelhi: Cheers to USIT coordinators and IBM Cloud ecosystem  @irfanBshah @aprasahney @bikramnehra @Ec08Karan @KhuranaSanya http://t\xe2\x80\xa6',cheer usit coordin ibm cloud ecosystem,,"['clouddelhi', 'irfanBshah', 'aprasahney', 'bikramnehra', 'Ec08Karan', 'KhuranaSanya']", 
625930662990606336,b'RT @clouddelhi: Hands on demo by @Ec08Karan at USIT @IBMBluemix @irfanBshah @KhuranaSanya @aprasahney @bikramnehra http://t.co/GKJMfXULnB',hand demo usit,,"['clouddelhi', 'Ec08Karan', 'IBMBluemix', 'irfanBshah', 'KhuranaSanya', 'aprasahney', 'bikramnehra']", 
625930643751354368,b'RT @clouddelhi: Hands on demo by @bikramnehra at USIT @IBMBluemix @aprasahney @KhuranaSanya @irfanBshah @Ec08Karan http://t.co/uZoH9VGyvu',hand demo usit,,"['clouddelhi', 'bikramnehra', 'IBMBluemix', 'aprasahney', 'KhuranaSanya', 'irfanBshah', 'Ec08Karan']", 
625914948183416832,b'RT @clouddelhi: Introduction to Bluemix and Bluemix catalog at USIT  @irfanBshah @IBMBluemix @KhuranaSanya @aprasahney http://t.co/EJ4x9wQq\xe2\x80\xa6',introduct bluemix bluemix catalog usit,,"['clouddelhi', 'irfanBshah', 'IBMBluemix', 'KhuranaSanya', 'aprasahney']", 
625914914989682688,b'RT @clouddelhi: Setting up Bluemix in USIT - hands on session @irfanBshah @bikramnehra @aprasahney @KhuranaSanya @IBMBluemix http://t.co/OA\xe2\x80\xa6',set bluemix usit hand session,,"['clouddelhi', 'irfanBshah', 'bikramnehra', 'aprasahney', 'KhuranaSanya', 'IBMBluemix']", 
625914891921022977,b'RT @clouddelhi: The traditional way of developing apps @irfanBshah @IBMBluemix @KhuranaSanya @aprasahney @bikramnehra @Ec08Karan http://t.c\xe2\x80\xa6',the tradit way develop app,,"['clouddelhi', 'irfanBshah', 'IBMBluemix', 'KhuranaSanya', 'aprasahney', 'bikramnehra', 'Ec08Karan']", 
625914816901746689,b'RT @clouddelhi: Create application using Cloud Foundry \n@irfanBshah @IBMBluemix @KhuranaSanya @aprasahney @bikramnehra @Ec08Karan http://t.\xe2\x80\xa6',creat applic use cloud foundri,,"['clouddelhi', 'irfanBshah', 'IBMBluemix', 'KhuranaSanya', 'aprasahney', 'bikramnehra', 'Ec08Karan']", 
625914789051498496,b'RT @clouddelhi: Manifest.yml file #CloudFoundry @irfanBshah @IBMBluemix @KhuranaSanya @aprasahney @bikramnehra @Ec08Karan http://t.co/cfNni\xe2\x80\xa6',manifestyml file cloudfoundri,,"['clouddelhi', 'irfanBshah', 'IBMBluemix', 'KhuranaSanya', 'aprasahney', 'bikramnehra', 'Ec08Karan']", 
625575304971468800,b'RT @clouddelhi: Register on Bluemix for Hands-on tomorrow http://t.co/oAIEvEuQEq @irfanBshah @KhuranaSanya @aprasahney @IBMBluemix http://t\xe2\x80\xa6',regist bluemix handson tomorrow,,"['clouddelhi', 'irfanBshah', 'KhuranaSanya', 'aprasahney', 'IBMBluemix']", 
625550694695571456,b'RT @clouddelhi: Cloud Computing workshop at USIT starts ... Day 1 @irfanBshah @IBMBluemix @KhuranaSanya @aprasahney #Bluemix http://t.co/M4\xe2\x80\xa6',cloud comput workshop usit start day bluemix,,"['clouddelhi', 'irfanBshah', 'IBMBluemix', 'KhuranaSanya', 'aprasahney']", 
624849131865927681,b'Participants excited about Bluemix @clouddelhi  @aprasahney @irfanBshah @aparajitas403 http://t.co/fEliwO2yCT',particip excit bluemix,,"['clouddelhi', 'aprasahney', 'irfanBshah', 'aparajitas403']",particip excit bluemix
624842055550828544,b'Introduction to Cloud at Nodejs Meetup @clouddelhi @aprasahney @irfanBshah @aparajitas403 http://t.co/p6fsDCc0vp',introduct cloud nodej meetup,,"['clouddelhi', 'aprasahney', 'irfanBshah', 'aparajitas403']",introduct cloud nodej meetup
624529728209227777,b'Panel discussion @IBMcloud @clouddelhi @aprasahney @irfanBshah @metalwihen http://t.co/bRuw7DLVxN',panel discus,,"['IBMcloud', 'clouddelhi', 'aprasahney', 'irfanBshah', 'metalwihen']",panel discus
624528462972219394,b'Celebrity Match @clouddelhi @IBMcloud  @aprasahney @irfanBshah @metalwihen http://t.co/sW8SUtiXCy',celebr match,,"['clouddelhi', 'IBMcloud', 'aprasahney', 'irfanBshah', 'metalwihen']",celebr match
624528414762864640,b'Demo application EventQnA @clouddelhi @IBMcloud @aprasahney @irfanBshah http://t.co/6V90K91Rps',demo applic eventqna,,"['clouddelhi', 'IBMcloud', 'aprasahney', 'irfanBshah']",demo applic eventqna
624521624729972736,b'Hands on Demo on Bluemix @clouddelhi @IBMcloud @irfanBshah @aprasahney @metalwihen http://t.co/hqIbRGLF1Y',hand demo bluemix,,"['clouddelhi', 'IBMcloud', 'irfanBshah', 'aprasahney', 'metalwihen']",hand demo bluemix
624518730056216576,b'IBM mobility meetup at amity @clouddelhi @irfanBshah @aprasahney @metalwihen http://t.co/laKc8A15rD',ibm mobil meetup amiti,,"['clouddelhi', 'irfanBshah', 'aprasahney', 'metalwihen']",ibm mobil meetup amiti
623830058478645248,b'I actually have very few real friends ..... http://t.co/Y4z3XC2YWB',I actual real friend,,[],I actual real friend
622679892476309505,b'If men were treated like women in the Workplace ... .. Phew !! #leanin http://t.co/hHHgSesLh7',If men treat like woman workplac phew leanin,,[],If men treat like woman workplac phew leanin
622438871637229568,b'RT @rakeshmissra: An event impressively conducted by @metalwihen and @KhuranaSanya! https://t.co/Mf9vTefI9b',An event impress conduct,,"['rakeshmissra', 'metalwihen', 'KhuranaSanya!']", 
622438763877105665,b'IBM bluemix catalog and MobileFirst Platform @metalwihen @IBMcloud @aprasahney @irfanBshah @clouddelhi http://t.co/1fESCaGUat',ibm bluemix catalog mobilefirst platform,,"['metalwihen', 'IBMcloud', 'aprasahney', 'irfanBshah', 'clouddelhi']",ibm bluemix catalog mobilefirst platform
621919668744290304,b'RT @bikramnehra: @IBMBluemix event at #SRMUniversity @clouddelhi @irfanBshah @aprasahney @metalwihen @KhuranaSanya',event srmunivers,,"['bikramnehra', 'IBMBluemix', 'clouddelhi', 'irfanBshah', 'aprasahney', 'metalwihen', 'KhuranaSanya']", 
621628265426321408,b'RT @metalwihen: #clouddelhi @clouddelhi @irfanBshah @aprasahney @KhuranaSanya Open Discussion: Due Diligence &amp; Valuation with Experts http:\xe2\x80\xa6',clouddelhi due dilig amp valuat expert,,"['metalwihen', 'clouddelhi', 'irfanBshah', 'aprasahney', 'KhuranaSanya']", 
621628217426706432,b'RT @metalwihen: #clouddelhi @clouddelhi @irfanBshah @aprasahney Due Diligence &amp; Valuation with Experts @KhuranaSanya http://t.co/IWJ772HouV',clouddelhi due dilig amp valuat expert,,"['metalwihen', 'clouddelhi', 'irfanBshah', 'aprasahney', 'KhuranaSanya']", 
621628175047528448,b'@clouddelhi @irfanshah7 @aprasahney @IBMBluemix @metalwihen due diligence and valuation at amity http://t.co/ZnCKmFR5d3',due dilig valuat amiti,clouddelhi,"['clouddelhi', 'irfanshah7', 'aprasahney', 'IBMBluemix', 'metalwihen']",due dilig valuat amiti
619581505761755136,b'RT @clouddelhi: Appy you rock Buddy !!  https://t.co/23BEXd4iP7',appi rock buddi,,['clouddelhi'], 
619419285115400193,b'@clouddelhi @IBMBluemix #iot networking after the event !! http://t.co/vv4lTLB9yn',iot network event,clouddelhi,"['clouddelhi', 'IBMBluemix']",iot network event
619409820458704896,b'@clouddelhi @IBMBluemix QnA with Surbhi http://t.co/ynLinUaesi',qna surbhi,clouddelhi,"['clouddelhi', 'IBMBluemix']",qna surbhi
619378734454325248,b'@clouddelhi @IBMBluemix #IoT #tweetingtree @adityaom1993 http://t.co/fBOeoBJBvS',iot tweetingtre,clouddelhi,"['clouddelhi', 'IBMBluemix', 'adityaom1993']",iot tweetingtre
619376532893470724,b'@clouddelhi @IBMBluemix #iot enthusiastic crowd .... !! http://t.co/xCTweOQP2c',iot enthusiast crowd,clouddelhi,"['clouddelhi', 'IBMBluemix']",iot enthusiast crowd
619374973090553857,b'@clouddelhi @aprasahney @adityaom1993 #bluemix @SensitiveSensor Iot event at IBM http://t.co/TL4ioQoG89',bluemix iot event ibm,clouddelhi,"['clouddelhi', 'aprasahney', 'adityaom1993', 'SensitiveSensor']",bluemix iot event ibm
617762778711879680,b'@clouddelhi @IBMcloud @aprasahney @WomenWhoCode @IIITDelhi @EsyaIIITD  https://t.co/Gdbp4xxqvv',,clouddelhi,"['clouddelhi', 'IBMcloud', 'aprasahney', 'WomenWhoCode', 'IIITDelhi', 'EsyaIIITD']",
617761494277591041,"b'RT @LeanInOrg: A victory for women, the Internet and maybe robots (all courtesy of this 9-year-old): http://t.co/586lGtn5WG #leanin http://\xe2\x80\xa6'",A victori woman internet mayb robot courtesi leanin,,['LeanInOrg'], 
617761428372467712,b'RT @leaninigdtuw: The results for the recruitment drive held for over a month are out. \nWe welcome our new circle members.  @LeanInOrg http\xe2\x80\xa6',the result recruit drive held month We welcom new circl member,,"['leaninigdtuw', 'LeanInOrg']", 
616311888104689664,"b'RT @SlideShare: How to be a better leader at work, via @vkoolcom: http://t.co/EdQWZgq06j #leadershipadvice http://t.co/CGkQ6KMvR5'",how better leader work via leadershipadvic,,"['SlideShare', 'vkoolcom']", 
612560023357493248,b'@clouddelhi #bluemix #clouddelhi http://t.co/oiNIAzo3Is',bluemix clouddelhi,clouddelhi,['clouddelhi'],bluemix clouddelhi
612133375734747136,b'RT @aprasahney: @irfanBshah @AngelHack @clouddelhi @iyernil @IBMBluemix @karthik_padman http://t.co/O3eKyIse3U',,,"['aprasahney', 'irfanBshah', 'AngelHack', 'clouddelhi', 'iyernil', 'IBMBluemix', 'karthik_padman']", 
612133367681646592,b'RT @irfanBshah: Luvin da energy @AngelHack #Delhi  @clouddelhi @iyernil @IBMBluemix #bluemix @aprasahney  @karthik_padman #clouddelhi http:\xe2\x80\xa6',luvin da energi delhi bluemix clouddelhi,,"['irfanBshah', 'AngelHack', 'clouddelhi', 'iyernil', 'IBMBluemix', 'aprasahney', 'karthik_padman']", 
611851161792966656,b'#Bluemix #iot @clouddelhi http://t.co/ctvn5uRuaY',bluemix iot,,['clouddelhi'],bluemix iot
611807775270637569,"b""Smartest 7th grader I've ever met #bluemix #iot @clouddelhi http://t.co/g0N5Qy5VAn""",smartest grader ive ever met bluemix iot,,['clouddelhi'],smartest grader ive ever met bluemix iot
611793314736504832,b'#bluemix #iot @clouddelhi http://t.co/lSAayoEsWk',bluemix iot,,['clouddelhi'],bluemix iot
611772018183135234,b'#PaaS #bluemix #clouddelhi #iot @amity_incubatr @clouddelhi @bikramnehra http://t.co/GHVlVd7Tp5',paa bluemix clouddelhi iot,,"['amity_incubatr', 'clouddelhi', 'bikramnehra']",paa bluemix clouddelhi iot
611770582179315712,b'RT @metalwihen: @irfanBshah @clouddelhi @aprasahney @bikramnehra The IBM Cloud Developer Bootcamp begins! http://t.co/UYtRiv54Qb',the ibm cloud develop bootcamp begin,,"['metalwihen', 'irfanBshah', 'clouddelhi', 'aprasahney', 'bikramnehra']", 
611767303105937408,b'#bluemix #iot #clouddelhi @clouddelhi http://t.co/5SgoYnSqwx',bluemix iot clouddelhi,,['clouddelhi'],bluemix iot clouddelhi
611758763305930756,b'##bluemix #iot #clouddelhi @clouddelhi @gvaibhavraj2 @metalwihen @aprasahney http://t.co/UQVbsFEhB0',bluemix iot clouddelhi,,"['clouddelhi', 'gvaibhavraj2', 'metalwihen', 'aprasahney']",bluemix iot clouddelhi
611360803942498304,"b""Amongst the many popular tourist attractions located here are Humayun's Tomb, Purana Qila and the Lodhi gardens and tombs. Connaught Place""",amongst mani popular tourist attract locat humayun tomb purana qila lodhi garden tomb connaught place,,[],amongst mani popular tourist attract locat humayun tomb purana qila lodhi garden tomb connaught place
611360795738255360,b'Where is New Delhi ? #BluemixWatson',where new delhi bluemixwatson,,[],where new delhi bluemixwatson
611160909247942656,b'RT @irfanBshah: @amity_incubatr @AVOIND @aprasahney @clouddelhi @gvaibhavraj2 @rikscr7 @metalwihen #bluemix @KhuranaSanya #startups http://\xe2\x80\xa6',bluemix startup,,"['irfanBshah', 'amity_incubatr', 'AVOIND', 'aprasahney', 'clouddelhi', 'gvaibhavraj2', 'rikscr7', 'metalwihen', 'KhuranaSanya']", 
609786352809279488,"b'RT @leaninigdtuw: Jishnu Gandhi, works for Google Inc. &amp; holds a http://t.co/W2Wx2aCW5G (hons) from SRCC.\n#LeanInTogether http://t.co/RTBH2\xe2\x80\xa6'",jishnu gandhi work googl inc amp hold hon srcc leanintogeth,,['leaninigdtuw'], 
609786308517466112,b'@LeanInOrg @leaninigdtuw @jishnugandhi #LeanInTogether  https://t.co/wXXAB8qHx0',leanintogeth,LeanInOrg,"['LeanInOrg', 'leaninigdtuw', 'jishnugandhi']",leanintogeth
609256375957360640,"b'RT @LeanInOrg: \xe2\x80\x9cHalf the humans are girls and women, so we want half the engineers and scientists to be girls and women.\xe2\x80\x9d -#BillNye http://\xe2\x80\xa6'",half human girl woman want half engin scientist girl woman billny,,['LeanInOrg'], 
608579956096925696,b'@clouddelhi #Bluemix #CloudDelhi http://t.co/mAkE0OfqjD',bluemix clouddelhi,clouddelhi,['clouddelhi'],bluemix clouddelhi
608513236393009152,b'@clouddelhi @IBMcloud #CloudDelhi #Bluemix http://t.co/JLAjgnC5Sp',clouddelhi bluemix,clouddelhi,"['clouddelhi', 'IBMcloud']",clouddelhi bluemix
608508585505456128,b'Everyone giving their intro #Bluemix #CloudDelhi @clouddelhi http://t.co/lMzq9g1Yjo',everyon give intro bluemix clouddelhi,,['clouddelhi'],everyon give intro bluemix clouddelhi
608508536335667200,b'@gvaibhavraj2 @clouddelhi #Bluemix  #CloudDelhi http://t.co/33X8l9EWBn',bluemix clouddelhi,KhuranaSanya,"['gvaibhavraj2', 'clouddelhi']",bluemix clouddelhi
608503963197906945,b'#CloudDelhi #Bluemix http://t.co/zqbP2Tg4wy',clouddelhi bluemix,,[],clouddelhi bluemix
608487169817100289,b'#CloudDelhi #Bluemix http://t.co/T9YMtVNB1y',clouddelhi bluemix,,[],clouddelhi bluemix
607808693376196608,"b""RT @seemagoswami: Let's hear it for Indira Gandhi who #DespiteBeingAWoman helped liberate Bangladesh. And for Sheikh Hasina who #DespiteBei\xe2\x80\xa6""",let hear indira gandhi despitebeingawoman help liber bangladesh and sheikh hasina despitebei…,,['seemagoswami'], 
607808563235332096,"b'YouTube CEO, Yahoo CEO and Facebook COO #DespiteBeingAWoman http://t.co/trRlgBAUg7'",youtub ceo yahoo ceo facebook coo despitebeingawoman,,[],youtub ceo yahoo ceo facebook coo despitebeingawoman
607394487438995457,b'http://t.co/F8miZRRugH via @storypicker',via,,['storypicker'],via
602143986728308736,"b""We laugh about how girls are so mean to each other, like it's a given. Why? We can stop. #MeanGirls http://t.co/aXbV8Mwwus""",We laugh girl mean like given whi We stop meangirl,,[],We laugh girl mean like given whi We stop meangirl
601699571610202112,b'@HillaryClinton If I were an American citizen I would have given my vote to her #LeanInHillaryClinton #SupportFromIndia @LeanInOrg',If I american citizen I would given vote leaninhillaryclinton supportfromindia,HillaryClinton,"['HillaryClinton', 'LeanInOrg']",If I american citizen I would given vote leaninhillaryclinton supportfromindia
600686988660846592,b'RT @UN_Women: \xe2\x80\x9cThe feeling of fear is always inside a girl.\xe2\x80\x9d We have the power to change this. http://t.co/QL7IJjaUHi via @WEvolveGlobal',the feel fear alway insid girl We power chang via,,"['UN_Women', 'WEvolveGlobal']", 
598025698658258944,b'Another earthquake .... God have mercy on Nepal !!! \xf0\x9f\x99\x8f',anoth earthquak god merci nepal,,[],anoth earthquak god merci nepal
597563278286397440,b'RT @amandajanerosso: You are amazing Mom - I hope one day my kids have the same relationship with me as I have with you. @DianeLohanRosso h\xe2\x80\xa6',you amaz mom I hope one day kid relationship I h…,,"['amandajanerosso', 'DianeLohanRosso']", 
597281344645824512,b'Sweet by face and strong by heart... She is the best mom of the world :) @LeanInOrg #LeanInTogether http://t.co/Te4FHWsGUH',sweet face strong heart she best mom world leanintogeth,,['LeanInOrg'],sweet face strong heart she best mom world leanintogeth
593087483555946496,"b'Shared the science of ""power pose"" in the Lean In Meeting today  !! @amyjccuddy @LeanInOrg http://t.co/5rsmHBRKs5'",share scienc power pose lean In meet today,,"['amyjccuddy', 'LeanInOrg']",share scienc power pose lean In meet today
588000836833259521,b'RT @levoleague: Know your worth. See your value. The perfect inspiration to #ask4more! http://t.co/nx8xlLEGMN #equalpayday http://t.co/UfRW\xe2\x80\xa6',know worth see valu the perfect inspir ask4mor equalpayday,,['levoleague'], 
582924766589267968,b'RT @Prooffix: Prooffix is proud to support @KhuranaSanya on her #leanin application. Good luck!... http://t.co/Bc0MY4BrM9',prooffix proud support leanin applic good luck,,"['Prooffix', 'KhuranaSanya']", 
